train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
5,2282;4,8577;9,5500;4,4895;5,5931;9,5500;5,5931
11,5266;4,3959;16,4700;4,1517;8,6414;16,4700;8,6414
16,4724;4,1234;19,4900;4,1054;8,8966;19,4900;8,8966
20,2699;3,9397;21,0800;4,0238;10,5103;21,0800;10,5103
23,3025;3,7915;27,1900;3,6943;12,6690;27,1900;12,6690
25,8485;3,6722;32,4600;3,4785;14,4345;32,4600;14,4345
27,9360;3,5736;31,0700;3,5339;13,6621;31,0700;13,6621
29,8993;3,4880;37,0300;3,2945;18,5103;37,0300;18,5103
32,0518;3,4006;38,6900;3,2306;16,7448;38,6900;16,7448
33,9441;3,3276;38,0900;3,3080;18,1448;38,0900;18,1448
35,3287;3,2619;43,2400;3,0257;19,7517;43,2400;19,7517
36,9686;3,1933;43,7800;3,0002;19,9931;43,7800;19,9931
38,2341;3,1424;44,8500;2,9674;19,6000;44,8500;19,6000
39,3194;3,0949;45,0900;2,9446;20,4345;45,0900;20,4345
40,7301;3,0397;48,2600;2,8632;23,0759;48,2600;23,0759
41,4439;3,0087;49,1900;2,7970;22,8897;49,1900;22,8897
42,6313;2,9595;50,2200;2,7675;23,5310;50,2200;23,5310
43,0478;2,9474;50,5400;2,7507;23,7655;50,5400;23,7655
43,6055;2,9247;50,8000;2,7323;23,5310;50,8000;23,5310
44,0219;2,9129;51,0500;2,7326;23,8966;51,0500;23,8966
35,2586;3,2621;40,9600;3,0919;18,7448;40,9600;18,7448
35,4889;3,2469;42,4600;3,0363;19,6621;42,4600;19,6621
36,3279;3,2171;42,5300;3,0579;19,8897;42,5300;19,8897
37,5723;3,1679;43,3100;3,0020;21,4759;43,3100;21,4759
38,3843;3,1410;45,7400;2,9518;22,1103;45,7400;22,1103
39,2243;3,1006;47,1800;2,8768;22,2276;47,1800;22,2276
39,8580;3,0716;48,4500;2,8232;22,3517;48,4500;22,3517
40,8812;3,0397;45,7400;2,9183;20,2759;45,7400;20,2759
41,5480;3,0083;46,9200;2,8759;23,1310;46,9200;23,1310
42,0456;2,9864;49,0600;2,7904;24,0759;49,0600;24,0759
42,7444;2,9555;50,1400;2,7586;23,4897;50,1400;23,4897
43,5143;2,9221;51,3200;2,7061;25,4828;51,3200;25,4828
44,2792;2,8974;52,0500;2,6629;25,6000;52,0500;25,6000
44,7798;2,8744;53,5400;2,6232;26,0345;53,5400;26,0345
45,4717;2,8513;53,3300;2,6347;26,1310;53,3300;26,1310
45,9402;2,8255;54,3800;2,6348;27,0759;54,3800;27,0759
46,8182;2,7985;53,5300;2,6293;26,7310;53,5300;26,7310
47,2087;2,7738;56,1000;2,5302;29,5517;56,1000;29,5517
47,9416;2,7519;55,8300;2,5218;28,3379;55,8300;28,3379
48,6764;2,7234;56,8600;2,5097;28,2759;56,8600;28,2759
49,1140;2,7027;56,8200;2,5014;27,3862;56,8200;27,3862
50,0170;2,6684;57,5400;2,4656;28,8414;57,5400;28,8414
50,0330;2,6588;57,9600;2,4626;30,3517;57,9600;30,3517
51,1233;2,6291;58,7900;2,3988;30,2897;58,7900;30,2897
51,5338;2,6118;59,0700;2,4042;30,1310;59,0700;30,1310
52,2917;2,5834;59,7100;2,3976;28,8690;59,7100;28,8690
52,7923;2,5659;61,3700;2,3584;32,8759;61,3700;32,8759
53,0746;2,5497;60,6800;2,3627;31,4483;60,6800;31,4483
53,5622;2,5259;61,9800;2,3240;31,8966;61,9800;31,8966
54,3641;2,5065;62,3800;2,2965;32,6000;62,3800;32,6000
54,8267;2,4884;62,4700;2,2920;31,8276;62,4700;31,8276
55,2602;2,4702;63,3100;2,2695;33,2759;63,3100;33,2759
56,2243;2,4386;63,7900;2,2641;32,7655;63,7900;32,7655
56,3935;2,4340;63,5500;2,2584;33,5793;63,5500;33,5793
56,5507;2,4223;64,0200;2,2452;33,5241;64,0200;33,5241
56,7970;2,4153;64,5300;2,2315;33,0966;64,5300;33,0966
56,9802;2,4029;64,7700;2,2274;33,7103;64,7700;33,7103
57,3196;2,3972;64,9400;2,2316;33,2690;64,9400;33,2690
57,2616;2,3946;64,6500;2,2237;33,4414;64,6500;33,4414
57,6000;2,3864;64,9400;2,2114;33,6621;64,9400;33,6621
46,3397;2,8044;53,2600;2,6468;25,4276;53,2600;25,4276
45,5337;2,8363;53,2200;2,6397;24,8138;53,2200;24,8138
45,8441;2,8304;54,1500;2,5967;26,9517;54,1500;26,9517
45,8581;2,8263;53,0100;2,6193;25,9862;53,0100;25,9862
46,1735;2,8154;53,2300;2,6582;25,5241;53,2300;25,5241
46,9664;2,7926;54,7600;2,5993;27,8000;54,7600;27,8000
